7003.0,1970071506.0,14.208280687494703,358.70056405916534
7003.0,1970071512.0,16.83057979121528,352.17479230186495
7003.0,1970071518.0,17.35310312151154,59.84855571796078
7003.0,1970071600.0,22.895993972004067,346.9395077872308
7003.0,1970071606.0,17.5511632790172,77.6459274851951
7004.0,1970080200.0,16.238029347816255,78.76258265017572
7004.0,1970080206.0,17.335167041696934,110.60178245248258
7004.0,1970080212.0,21.0466064374182,101.531013254557
7004.0,1970080218.0,14.325222659762618,89.89388532413591
7004.0,1970080300.0,14.71061512604898,98.53056553663379
7005.0,1970080812.0,12.946275536433365,178.7026128352041
7005.0,1970080818.0,17.730743183764005,74.09222869079889
7010.0,1970090818.0,16.24716240888504,54.65703291665699
7010.0,1970090900.0,15.155000441051138,59.52556251493775
7010.0,1970090906.0,14.77179455983833,59.23821481614755
7010.0,1970090912.0,13.636237496896353,7.604112385045767
7011.0,1970091300.0,14.144628324274365,323.47901410337647
7011.0,1970091306.0,18.05207288369819,50.54422409221348
7011.0,1970091312.0,19.703804185632986,46.59750573199915
7011.0,1970091318.0,23.838798150156233,208.24244879535578
7011.0,1970091400.0,21.93690787768047,188.91877684713765
7011.0,1970091406.0,21.55761122114239,10.644732239664961
7012.0,1970100612.0,13.451245929442559,42.43246791717672
7012.0,1970100618.0,14.790434793475221,23.140033162179407
7012.0,1970100700.0,15.140786101853234,47.259191089844535
7012.0,1970100706.0,18.490544965282833,187.65342560539705
7012.0,1970100712.0,18.18075982155247,24.210945479343195
7012.0,1970100718.0,15.547242752639333,301.1769852001016
7012.0,1970100800.0,14.527889108730394,300.9403413990258
7108.0,1971061700.0,15.584797504324712,13.36492087016336
7108.0,1971061706.0,17.994478396092763,88.43036375812477
7108.0,1971061712.0,20.704225448394205,90.01778789462219
7108.0,1971061718.0,17.562411161207926,89.99722788964459
7114.0,1971072106.0,13.128735792685575,35.21711713904972
7114.0,1971072112.0,20.03773635555753,237.08705788670423
7114.0,1971072118.0,23.036911182475865,31.668901598048194
7114.0,1971072200.0,27.458509912877894,89.28334001546324
7114.0,1971072206.0,19.095030633874497,107.42185345103752
7118.0,1971081600.0,14.870116984747549,97.5261378780184
7118.0,1971081606.0,17.032814712658126,122.13396540906888
7118.0,1971081612.0,16.910894049228812,125.35669976126354
7118.0,1971081618.0,20.045941153116463,142.1079532353178
7118.0,1971081700.0,19.295162492710396,136.11103268253515
7204.0,1972070918.0,14.373047333994252,69.92404912246184
7204.0,1972071006.0,14.964923756899474,69.20621796128682
7204.0,1972071012.0,14.798894518640203,76.21475421451527
7204.0,1972071018.0,18.261531309943766,59.911745438460414
7204.0,1972071100.0,18.103096766923485,243.66123461008021
7204.0,1972071106.0,19.410987248978277,90.35200416178048
7204.0,1972071112.0,19.40814057450986,91.32237366160946
7204.0,1972071118.0,18.19529110401632,71.44018906572627
7204.0,1972071200.0,19.006484175857498,156.3659890805206
7204.0,1972071206.0,18.54454462041181,160.52844062380808
7204.0,1972071212.0,20.808176021489853,164.28083809418047
7204.0,1972071218.0,22.076809078924562,169.51034329185572
7204.0,1972071300.0,21.25016018030284,159.08921720902322
7204.0,1972071306.0,21.944804566726805,190.03513364526918
7204.0,1972071312.0,21.36293041032102,192.7535430859757
7204.0,1972071318.0,19.34725771708693,186.98366624612314
7204.0,1972071400.0,18.116063852665885,172.45998689480362
7204.0,1972071406.0,16.91758941604441,330.0686511702593
7301.0,1973070206.0,17.023688064706782,53.03307344545141
7301.0,1973070212.0,15.757649087416844,0.29204104394926844
7301.0,1973070218.0,18.381076045649987,2.261009667143526
7304.0,1973071612.0,15.002969940830093,13.848230746151046
7304.0,1973071618.0,20.328799033427718,15.24543425307479
7304.0,1973071700.0,24.879421554238437,13.073173252096922
7304.0,1973071706.0,25.209783516879398,13.86783911464829
7304.0,1973071712.0,24.987403860454492,5.649923097217311
7310.0,1973082018.0,15.668061860865256,357.87713214802113
7310.0,1973082100.0,18.7623669405599,225.26741176261328
7313.0,1973090506.0,13.497129550377306,54.92000022055129
7417.0,1974082612.0,13.680815459292237,327.52783448183743
7417.0,1974082618.0,13.414765588519638,54.97901937993356
7419.0,1974090412.0,13.32801431250403,341.6299170443449
7419.0,1974090418.0,13.165996909592186,351.96077389261035
7419.0,1974090500.0,14.244132825215045,352.48852757577765
7419.0,1974090506.0,16.385420524465,62.01751190450278
7419.0,1974090512.0,13.857242997446027,59.22045127544942
7419.0,1974090518.0,16.972524234162297,306.266733214795
7422.0,1974101800.0,13.755602994967688,303.2156902542929
7422.0,1974101806.0,14.417401454872932,116.58344498944933
7422.0,1974101812.0,15.922550500435527,118.23989609654501
7422.0,1974101818.0,16.89951122930687,116.5739676361286
7422.0,1974101900.0,15.066895249146324,113.71172938509397
7422.0,1974101906.0,18.476039413128525,114.02410829729627
7424.0,1974102918.0,15.199349791039515,116.43987292365927
7424.0,1974103000.0,16.463849620139243,121.16959758682583
7424.0,1974103006.0,16.802322907957063,104.1114810673165
7424.0,1974103012.0,14.723971145647205,85.67234748064448
7426.0,1974110806.0,14.326357970026653,93.0102125214932
7426.0,1974110812.0,18.34745057970455,266.4539359535485
7426.0,1974110818.0,19.26160874499652,71.86250487723373
7426.0,1974110900.0,19.28046452888294,27.308373059387293
7426.0,1974110906.0,18.123052938547993,52.142717830858366
7426.0,1974110912.0,11.983226370504184,1.584708833355819
7427.0,1974120206.0,15.323787302612038,28.93952811936589
7427.0,1974120212.0,14.103171687071853,47.78993467337722
7506.0,1975081312.0,15.891906420991887,23.025258588071495
7506.0,1975081318.0,17.267128273543005,72.81647282667288
7506.0,1975081400.0,16.66589898825066,72.2181442468806
7506.0,1975081406.0,15.448516882483256,83.9612312728542
7506.0,1975081418.0,15.786940917906746,155.7339627609508
7506.0,1975081500.0,15.502366337804945,120.46509252264428
7506.0,1975081512.0,17.83436086347406,124.30662455627574
7506.0,1975081518.0,13.310000736460086,89.97932801921709
7511.0,1975092306.0,13.745707008760355,165.30600280959248
7511.0,1975092312.0,19.591606819034208,129.53801205942148
7511.0,1975092318.0,15.528591603939319,151.0375214604968
7511.0,1975092400.0,13.488547624670662,76.0820710546613
7513.0,1975100600.0,14.513002401300124,19.055582069391505
7514.0,1975101312.0,14.44039184498057,4.839161626284408
7514.0,1975101318.0,21.847809316153786,350.8142781421329
7514.0,1975101400.0,29.536565214980467,63.46585230065057
7514.0,1975101406.0,20.613999852334295,48.7494819534632
7514.0,1975101412.0,16.370566103480137,343.0807548380293
7607.0,1976062706.0,14.879590719509379,270.5614702222736
7607.0,1976062712.0,11.382393759016303,210.86104088247947
7614.0,1976080600.0,15.899359518210506,287.93328716513
7614.0,1976080606.0,16.701269033688174,251.56824111001976
7616.0,1976082312.0,13.473100906304182,204.86667275366074
7616.0,1976082318.0,18.911705009941507,191.42024137900998
7616.0,1976082400.0,12.196935354046982,203.98648832666487
7616.0,1976082406.0,16.534573624357446,192.1542047630347
7619.0,1976091800.0,13.950863711752023,222.75784511755418
7619.0,1976091806.0,15.416387228499465,197.67357860916124
7619.0,1976091812.0,16.118582729554667,198.01752522559548
7619.0,1976091818.0,16.52734261465297,307.7360652994395
7619.0,1976091900.0,15.741411403183545,277.02590276988275
7701.0,1977061518.0,17.06946064411798,37.63095946078863
7701.0,1977061600.0,14.715811821107403,35.891763613078524
7712.0,1977092406.0,13.994891182638865,140.7439600642673
7712.0,1977092412.0,18.98268595513291,136.9359506073435
7807.0,1978072506.0,16.27873665351675,97.98107298064907
7807.0,1978072512.0,16.952318488949608,89.50150174875982
7807.0,1978072518.0,21.15443144923733,12.00827150603584
7807.0,1978072600.0,21.336750572303973,137.38501730267046
7807.0,1978072606.0,19.82785447841462,137.38835819693696
7807.0,1978072612.0,17.289404096357124,147.50875303776263
7807.0,1978072618.0,15.137928463487647,159.58269461393695
7807.0,1978072700.0,14.984695798379732,170.0703123232603
7807.0,1978072906.0,17.420647553556513,127.61251541668216
7807.0,1978072912.0,21.369908301056174,119.87254198176846
7807.0,1978072918.0,22.632504427691917,108.70122715556408
7807.0,1978073000.0,21.351733967355813,237.55720982508848
7807.0,1978073006.0,11.904522479315826,220.09475439120249
7807.0,1978073012.0,16.70777264478239,347.96963089203035
7807.0,1978073018.0,17.30465672363686,40.9384500306835
7807.0,1978073100.0,16.383664431662897,299.8135092954311
7820.0,1978101618.0,13.11091507910508,258.5864445003239
7820.0,1978101700.0,9.843649006315133,201.35847764339584
7905.0,1979070500.0,16.810822843027815,123.15693330106086
7905.0,1979070506.0,18.402637437495166,37.788069600164135
7908.0,1979080118.0,7.571260099850014,140.45455463119816
7908.0,1979080200.0,17.890498011327693,133.39200872256293
7908.0,1979080206.0,19.829839624763878,78.10082456057336
7907.0,1979072900.0,15.193176677034106,95.54590034250214
7907.0,1979072906.0,20.411201640243696,172.8096687905007
7907.0,1979072912.0,4.63808659384605,241.58797044924177
7907.0,1979072918.0,17.608628984028154,249.27840217506503
7913.0,1979092200.0,12.855833244755663,309.2686764386091
7913.0,1979092206.0,13.874259328121152,326.15169152738054
7913.0,1979092212.0,16.751963545849264,288.9408230031444
7913.0,1979092218.0,18.102886988175413,10.741942901960044
7913.0,1979092300.0,16.626455959632388,17.061694345960973
7913.0,1979092306.0,16.84243529610615,18.251377139148303
7913.0,1979092312.0,16.789936980953268,34.31064571120231
7913.0,1979092318.0,13.131819480761393,16.307849244817703
8004.0,1980052306.0,16.424725840582457,23.126722419634916
8004.0,1980052312.0,23.233394667826055,330.668244917905
8004.0,1980052318.0,19.104557821939075,315.039732162145
8004.0,1980052400.0,17.915176859410458,350.9993989776058
