110.0 20.0 20.99741933831171
111.0 20.0 21.919311036834358
111.0 20.5 21.902744390513984
111.0 21.0 22.23874785275726
111.5 20.0 20.78171845635019
111.5 20.5 21.461703983667736
111.5 21.0 24.04259258513359
111.5 21.5 22.250231685384975
112.0 20.0 21.222408818960925
112.0 20.5 23.15510746848414
112.0 21.0 22.79300073015548
112.0 21.5 22.40049869048927
112.5 20.0 20.545450079924937
112.5 20.5 21.81474102066087
112.5 21.0 22.486292554296348
112.5 21.5 22.467179490017088
113.0 20.0 22.070555725638652
113.0 20.5 21.659774614779575
113.0 21.0 22.45849361016558
113.0 21.5 22.11470242650368
113.0 22.5 21.791975866734752
113.5 20.0 22.11340132572642
113.5 20.5 22.013017055294217
113.5 21.0 21.033662711125125
113.5 21.5 20.552525306279602
113.5 22.0 20.46051489252971
114.0 20.0 22.31465976782003
114.0 20.5 21.333518629686875
114.0 21.0 21.59147783691653
114.0 21.5 21.806033902356006
114.0 22.0 21.367174797356366
114.0 22.5 20.10986242636005
114.5 20.0 21.65703732287721
114.5 20.5 21.033213115518574
114.5 21.0 21.172506166190033
114.5 21.5 20.01047482582128
114.5 22.0 21.21387466658038
115.0 20.0 21.107082956098402
115.0 20.5 21.50541590939224
115.0 21.0 19.343275763739097
115.0 21.5 20.063433563267115
115.0 22.0 20.821095002142236
115.0 22.5 20.787417879718756
115.5 20.0 21.174437007488567
115.5 20.5 20.37663105039539
115.5 21.0 21.617470067079882
115.5 21.5 20.52453982089205
115.5 22.0 20.202371168642816
115.5 22.5 22.486216323873098
116.0 20.0 20.978387204023203
116.0 20.5 20.667154131178133
116.0 21.0 19.40614771851879
116.0 21.5 19.653861812787888
116.0 22.0 21.318804722615482
116.0 22.5 21.418626135502414
116.5 20.0 20.70854371126562
116.5 20.5 21.108300496287605
116.5 21.0 20.420861696737322
116.5 21.5 21.35844480776478
116.5 22.0 22.022595103667836
116.5 22.5 22.72234770947967
117.0 20.0 21.632444677498846
117.0 20.5 21.663923149550197
117.0 21.0 21.645383580624856
117.0 21.5 22.00150912281947
117.0 22.0 22.98010261574494
117.0 22.5 21.246228662069655
117.0 23.0 21.13613464731863
117.0 23.5 21.30228387756607
117.5 20.0 21.98122242342504
117.5 20.5 21.59190347595769
117.5 21.0 21.54979902239546
117.5 21.5 22.88627503806865
117.5 22.0 22.426422225852683
117.5 22.5 22.084179121255627
117.5 23.0 20.00132733394731
117.5 23.5 19.753715389785892
118.0 20.0 21.719561047579198
118.0 20.5 22.37766952945144
118.0 21.0 22.396049157208356
118.0 21.5 23.448564841641215
118.0 22.0 21.978988988627556
118.0 22.5 20.417097312106034
118.0 23.0 21.94268010769485
118.0 23.5 18.938467367854336
118.0 24.0 19.512635008071705
118.5 20.0 21.837873367513122
118.5 20.5 22.45673521493404
118.5 21.0 22.59646599359782
118.5 21.5 21.70193573896276
118.5 22.0 21.421741916111788
118.5 22.5 20.884283788895527
118.5 23.0 21.43159219538467
118.5 23.5 22.032498845358784
118.5 24.0 21.83911119319293
118.5 24.5 20.886587653047158
119.0 20.0 22.150196407661007
119.0 20.5 24.453491950454364
119.0 21.0 21.71669529133414
119.0 21.5 20.908574973706777
119.0 22.0 21.44259513260302
119.0 22.5 22.413418701037585
119.0 23.0 20.37418238875588
119.0 23.5 20.690599172895748
119.0 24.0 22.365405675803714
119.0 24.5 22.031917404736575
119.5 20.0 22.383738576142328
119.5 20.5 22.8332796653957
119.5 21.0 21.991222846299763
119.5 21.5 21.076397138153617
119.5 22.0 21.362101871029147
119.5 22.5 20.11394052557669
119.5 23.0 20.03552366963566
119.5 23.5 20.811215699303073
119.5 24.0 21.778286369182013
119.5 24.5 21.640025562495147
119.5 25.0 22.6552714477702
120.0 20.0 22.033942647439243
120.0 20.5 22.844888733625226
120.0 21.0 22.69380709790281
120.0 21.5 22.89050009707714
120.0 22.0 20.811318786737118
120.0 22.5 21.285190891933926
120.0 23.0 22.533348686770733
120.0 23.5 21.616398135554306
120.0 24.0 24.397773942296702
120.0 24.5 24.571209943427373
120.0 25.0 21.584945806944678
120.0 25.5 23.195432882851183
120.0 26.0 21.220267549999484
120.0 26.5 19.553907853221425
120.5 20.0 24.051365394443614
120.5 20.5 22.68034110039345
120.5 21.0 23.597466782831823
120.5 21.5 22.959769269977265
120.5 22.0 22.39413921430718
120.5 24.5 24.846474031222662
120.5 25.0 25.549016148132242
120.5 25.5 23.7438969310049
120.5 26.0 21.70471014950492
120.5 26.5 21.118364171043694
120.5 27.0 20.75614469386705
