1970.0,28.734283777661222,442.4094463948766
1971.0,33.16868288294236,7.606960794975818
1972.0,30.077762384513438,211.7141382332119
1973.0,32.87398827118346,376.740576440176
1974.0,27.95245401680813,224.45736831214163
1975.0,34.689995446015985,141.20064579822235
1976.0,30.67208849112573,165.7492080686066
1977.0,30.576512425906753,419.53572538728116
1978.0,33.07880802874623,307.92458371214815
1979.0,45.10314407224871,458.02066267885345
1980.0,30.882539719242946,165.59559539833526
1981.0,29.153232640802603,78.61796030551105
1982.0,23.679700180385176,291.2942985272728
1983.0,28.873073928938478,190.11570558642916
1984.0,32.92979927383253,197.46607937511487
1985.0,29.224253499676788,253.5461513480347
1986.0,32.996428029233336,72.71069511369754
1987.0,24.247586967980496,211.6680522616801
1988.0,31.587807992185933,118.10724719473868
1989.0,-999.0,-999.0
1990.0,41.0372331658001,153.67036605550604
1991.0,37.64067002668358,80.89287308228766
1992.0,28.30307565992266,109.56224367409946
1993.0,42.409286854895264,31.104292673384624
1994.0,25.304157409160585,62.841292696257796
1995.0,43.89138318024439,448.5084420433553
1996.0,23.355968592425633,262.057028082129
1997.0,-999.0,-999.0
1998.0,30.962103306716774,27.867810348059393
1999.0,38.678228589205894,315.7615405700357
2000.0,22.48063183334946,296.66771189305524
2001.0,30.75732045822751,368.76153387283324
2002.0,30.039519464938692,471.36316912603303
2003.0,25.629789003443253,418.2497419153157
2004.0,27.71376356943074,7.355532690914354
2005.0,31.909576333061395,1.6940127782054855
2006.0,25.4342050423581,5.85954178154605
2007.0,30.472450744514486,5.673858663898832
2008.0,24.701285202254777,270.59244632969893
2009.0,35.934863499951206,151.4292909238344
2010.0,42.052614097419024,458.77537346644186
2011.0,23.73176909012774,4.988223515778553
2012.0,34.27223063387668,250.4709594608846
2013.0,47.7615399595436,199.20447055927454
2014.0,27.19216916939251,432.6663806705845
2015.0,37.5417636203513,72.53277865216762
2016.0,34.04410355985394,466.69257290496984
2017.0,28.450704060506904,40.635693057968275
2018.0,23.22296452185414,40.77979689664159
