1970.0,26.764242908063665,42.8950078935784
1971.0,26.54344185572059,137.88402623961986
1972.0,27.243721800030393,91.49756170845689
1973.0,27.052228206377283,208.4705450704536
1974.0,25.395841913904444,51.41207197880585
1975.0,23.361796910934906,293.39423613391
1976.0,21.73689947389344,342.4380021948793
1977.0,29.182632174047537,60.2431274650092
1978.0,24.89193896650188,55.90832129675157
1979.0,18.519104636410038,12.36510301423408
1980.0,32.48109161763517,182.81257117217282
1981.0,21.376141696792267,4.4610756512533944
1982.0,29.70356348643437,333.21887314901335
1983.0,25.433213827785767,134.00243891386077
1984.0,23.057581635731296,199.8162318460639
1985.0,21.439828491529,99.8712209999552
1986.0,26.935247855938147,238.2693323236983
1987.0,18.406783248571426,161.33301863138675
1988.0,21.75837789168839,102.73864575310871
1989.0,21.959032543093514,19.79640489456699
1990.0,23.91129598389854,23.313060495898473
1991.0,27.088852751258568,244.4963663640159
1992.0,25.985834182914896,327.56633291807145
1993.0,20.29892715018499,51.82781889963553
1994.0,24.934974281578175,13.90271349083207
1995.0,22.76088550665184,3.939151778538189
1996.0,23.109626464032868,46.112912791321385
1997.0,26.122199054499845,190.4049544957978
1998.0,18.82394670252217,22.777901686267967
1999.0,-999.0,-999.0
2000.0,18.99257908529672,63.51675194384382
2001.0,23.09712727032949,159.8844406798629
2002.0,19.986297847205915,59.769438564413576
2003.0,30.597940110710503,77.60754305418214
2004.0,-999.0,-999.0
2005.0,23.872597811213822,63.36896069467355
2006.0,17.843030609529407,45.43196638433535
2007.0,19.653483584945192,182.41017946024047
2008.0,21.656909825860602,157.15014236783173
2009.0,26.733528387812576,59.33458984967586
2010.0,22.274624592484496,304.1772956211231
2011.0,25.02201163960599,196.6538988955564
2012.0,24.335370968114795,219.41540713946208
2013.0,26.21669242425552,270.1826375009113
2014.0,35.762063741645186,83.5416381352028
2015.0,22.30019995863141,314.2155777239608
2016.0,23.10800093837296,35.19824768806177
2017.0,23.476225862271853,48.75663606903419
2018.0,22.309727136589828,52.03126961738224
