7003.0,1970071512.0,18.133262064395222,25.0,83.84716432679616,95.80891238163187,273.8962702571003,19.279836429870922,299.1325035249912
7003.0,1970071518.0,22.130317433474996,22.0,92.93511238619287,165.113351557489,176.7660241122072,43.04787699305567,299.1325035249912
7003.0,1970071600.0,6.53164028795588,21.0,96.48139057295128,-35.43513399611769,182.19635134304633,-11.00598486202658,335.61512660564415
7004.0,1970080218.0,20.959214629272076,17.0,114.3717338112809,209.43963703186523,220.7355870441477,43.49581861276119,335.61512660564415
7004.0,1970080300.0,60.74743675107948,15.0,126.49595057933435,-158.31197343750713,224.53002521693682,-35.18695686024755,33.624100050550105
7005.0,1970080812.0,19.672137945353853,14.0,133.7202001013979,42.60852730043324,251.6529151257484,9.609876751730146,33.624100050550105
7005.0,1970080818.0,26.6375418934155,12.0,151.3872093946261,34.27328731626087,136.8609008426605,14.059118605140352,294.4554121781195
7005.0,1970080900.0,29.293319797490923,12.0,151.3872093946261,31.29984866188904,45.67015716396101,34.424624987838776,294.4554121781195
7011.0,1970091300.0,11.585860834232117,35.0,63.95217374784219,123.97714292043919,264.0958667808761,25.14723485037172,143.6556809188963
7011.0,1970091306.0,12.274186576307251,35.0,63.95217374784219,154.4679287364289,205.2382477834042,36.96612110566743,143.6556809188963
7011.0,1970091312.0,13.086909583391977,35.0,63.95217374784219,165.91307660305853,166.4105381042627,44.91423292857094,296.6405976531813
7011.0,1970091318.0,14.924949546129824,35.0,63.95217374784219,-145.97644394169885,178.964597917223,-39.20316826041332,296.6405976531813
7012.0,1970100518.0,13.4374990033045,40.0,57.43436099052307,16.456804064154905,261.0390240397579,3.607350301030918,293.22670361127484
7012.0,1970100600.0,11.452217641590615,45.0,52.23889874427604,117.53237280743721,180.645114923426,33.049066551462595,293.22670361127484
7012.0,1970100606.0,10.333333236217461,50.0,47.99093740128585,-125.49188139602687,135.0520900601062,-42.898573629051555,302.76593711096166
7012.0,1970100612.0,5.083131056926397,45.0,52.23889874427604,-122.76737139413758,123.80194726015901,-44.759595057602354,302.76593711096166
7012.0,1970100618.0,4.093329539129933,40.0,57.43436099052307,-119.30687017122679,121.76974535744212,-44.41467800869583,121.47113787636295
7012.0,1970100700.0,8.889812499596372,35.0,63.95217374784219,-105.64504197375565,117.91209505415397,-41.85920908633901,321.4907779542804
7012.0,1970100706.0,5.519538530490948,30.0,72.40148542303059,-26.660933543738214,147.12030733929407,-10.271587793241624,321.4907779542804
7012.0,1970100712.0,12.696314692649919,20.0,100.3462021112321,-19.085051733349232,179.77370567494583,-6.059910053073204,333.5378444905353
7108.0,1971061700.0,15.226167451847624,30.0,72.40148542303059,104.05222220039275,218.46710454825097,25.467677832883584,333.5378444905353
7108.0,1971061706.0,16.42335461546106,32.0,68.73601561075849,94.62126754333326,145.33270550828865,33.06680657496335,351.8979781310612
7108.0,1971061712.0,13.074783360290441,30.0,72.40148542303059,97.77629805261269,98.54012769276736,44.77707421249262,351.8979781310612
7108.0,1971061718.0,15.152940870064599,30.0,72.40148542303059,127.36047520037401,136.991038689863,42.91358591342489,7.107953752750089
7108.0,1971061800.0,53.09764215443778,27.0,78.81016856002348,-163.42701151820594,193.48627541063254,-40.185905844064045,7.107953752750089
7114.0,1971072118.0,17.680614878239734,50.0,47.99093740128585,215.18496611327785,270.35225069322917,38.5177883131797,208.06886397860143
7114.0,1971072200.0,23.460162686240622,45.0,52.23889874427604,185.63121944688626,227.51386759927553,39.21140693204266,15.82668237286709
7114.0,1971072206.0,25.93021788153472,40.0,57.43436099052307,180.82136815284557,193.48627541063254,43.0621047444029,15.82668237286709
7118.0,1971081512.0,10.648017435413722,51.0,47.23197378581441,24.66106092275281,256.93947691914883,5.482457184713723,51.16049123287568
7118.0,1971081518.0,10.64000877438212,48.0,49.594200154810714,24.38596758459166,193.3730770064275,7.187536898556702,51.16049123287568
7118.0,1971081600.0,13.429552221503121,40.0,57.43436099052307,56.35778086764343,130.20364508603964,23.405052478757653,58.893520185771855
7118.0,1971081606.0,11.644769309141019,35.0,63.95217374784219,52.95052247291712,66.1759167872749,38.664975840176645,58.893520185771855
7118.0,1971081612.0,13.421754903416641,35.0,63.95217374784219,53.05769613886119,60.810057739253295,41.1051903875683,44.8309998560966
7118.0,1971081618.0,17.026872404520876,35.0,63.95217374784219,47.99612617381814,124.05096991073053,21.151777835369842,44.8309998560966
7125.0,1971092812.0,19.358172871377008,23.0,89.66835004458707,-209.19130659445634,245.71045390654197,-40.4101841039967,26.435405052523272
7125.0,1971092818.0,21.089885487817327,29.0,74.40458491729977,211.43229489851583,211.52839400963745,44.986982068235,26.435405052523272
7125.0,1971092900.0,34.13052601830304,40.0,57.43436099052307,234.46208993604017,241.83882364880898,44.11269974962934,53.001363650637614
